bblid,scanid,restExclude,restExcludeVoxelwise,restNoDataExclude,restRelMeanRMSMotion,restRelMeanRMSMotionExclude,restNSpikesMotion,restNSpikesMotionExclude,restNormCrossCorr,restNormCoverage,restCoregCrossCorr,restCoregCoverage,restVoxelwiseCoverageExclude,restRpsMapCorrectionNotApplied
107694,8003,0,0,0,0.103554,0,9,0,0.91428719,0.9759400656,0.89841217,0.97976014,0,0
87842,8004,1,1,0,0.314005,1,41,1,0.89212665,0.9605842444,0.86561154,0.9658288718,0,0
107903,8006,1,1,0,0.320616,1,60,1,0.91650283,0.9823897231,0.89473781,0.985448924,0,0
87166,8008,0,0,0,0.0304709,0,0,0,0.91961184,0.9698838743,0.89957167,0.9791857083,0,0
86486,8023,0,0,0,0.0256414,0,0,0,0.90398744,0.9655291591,0.8801026,0.9679414688,0,0
116210,8082,0,0,0,0.03459,0,0,0,0.91350649,0.969442554,0.89135092,0.9739677933,0,0
116360,8083,0,0,0,0.0808261,0,6,0,0.91279466,0.983373389,0.8948576,0.9875957344,0,0
121001,8084,0,0,0,0.0488141,0,0,0,0.90623564,0.9766738271,0.88187045,0.9824828232,0,0
136004,8091,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
130121,8092,1,1,0,0.265795,1,19,0,0.91305491,0.971191884,0.88990626,0.9732057869,0,0
121407,8093,0,0,0,0.0215796,0,0,0,0.90051059,0.9679059084,0.88391341,0.9727097214,0,0
122916,8096,0,0,0,0.0956536,0,6,0,0.9157901,0.9737440981,0.89411936,0.97909854,0,0
84385,8097,0,0,0,0.141592,0,20,0,0.89545543,0.9712769578,0.86611824,0.9763983429,0,0
130106,8101,0,0,0,0.0349666,0,0,0,0.91061361,0.9770194394,0.88545909,0.9817694582,0,0
86303,8102,1,1,0,0.24447,1,25,1,0.91893183,0.9809009316,0.89536594,0.9836128537,0,0
126395,8106,0,0,0,0.084097,0,3,0,0.9103108,0.9869783913,0.89305301,0.9911257494,0,0
131747,8108,0,0,0,0.0661515,0,1,0,0.91754971,0.9852131099,0.89424194,0.9892732391,0,0
107628,8110,0,0,0,0.129356,0,15,0,0.90609782,0.9714417883,0.88383104,0.9780666925,0,0
81462,8111,0,0,0,0.0758253,0,1,0,0.91677992,0.983091582,0.8977863,0.9870018956,0,0
89731,8116,0,0,0,0.042784,0,2,0,0.91173569,0.978747501,0.88545429,0.9839819284,0,0
82066,8117,0,0,0,0.0592586,0,1,0,0.9096937,0.982240844,0.88467495,0.9865240193,0,0
91674,8127,1,1,0,0.211339,1,28,1,0.90662294,0.9526032584,0.89176053,0.957904222,0,0
115291,8128,1,1,0,0.243715,1,46,1,0.91437793,0.991072568,0.88504501,0.9908488153,0,0
113054,8135,0,0,0,0.0796404,0,5,0,0.91520332,0.9825332852,0.89483748,0.9873455489,0,0
85369,8137,0,0,0,0.0810191,0,4,0,0.91324465,0.9565591901,0.88879554,0.9638895442,0,0
107394,8138,0,0,0,0.129655,0,9,0,0.9074015,0.9689480625,0.88414374,0.9739467408,0,0
93321,8139,1,1,0,0.673207,1,80,1,0.90278158,0.9293462079,0.88207028,0.935894218,0,0
109577,8140,0,0,0,0.173066,0,20,0,0.91075556,0.980730784,0.89058994,0.9858498644,0,0
114445,8142,0,1,0,0.0688873,0,5,0,0.92002183,0.9691075759,0.89843766,0.9774226769,1,0
83835,8151,0,0,0,0.0472803,0,1,0,0.91598745,0.9756210388,0.89373275,0.9808282503,0,0
81992,8153,0,0,0,0.0554631,0,0,0,0.91881745,0.9809381514,0.89866933,0.9856543576,0,0
105176,8158,0,0,0,0.0448077,0,2,0,0.90619464,0.9793377005,0.88515215,0.9840452437,0,0
98897,8159,0,0,0,0.0277989,0,0,0,0.90997496,0.9749829853,0.89180799,0.9813789902,0,0
93242,8160,0,0,0,0.122072,0,13,0,0.92619124,0.9845484708,0.90316968,0.9892100258,0,0
132097,8162,0,0,0,0.0413778,0,0,0,0.91057332,0.9739461483,0.89049682,0.9791243383,0,0
122732,8165,0,0,0,0.0512194,0,1,0,0.9091452,0.9688948914,0.88017613,0.9714164362,0,0
104153,8166,0,0,0,0.0484941,0,2,0,0.91943122,0.9760038709,0.89451844,0.9810260206,0,0
131224,8167,0,0,0,0.0346566,0,0,0,0.91200975,0.9789123315,0.88864008,0.9845836028,0,0
122508,8175,0,0,0,0.0815167,0,4,0,0.89340512,0.9754189885,0.86482214,0.9803347162,0,0
116397,8177,0,0,0,0.0410673,0,2,0,0.90616564,0.9585531074,0.88560663,0.9640340841,0,0
88902,8178,0,0,0,0.143847,0,11,0,0.9142064,0.9692032839,0.90003535,0.9736046988,0,0
98488,8180,1,1,0,0.166962,0,21,1,0.90621038,0.9738929772,0.88376567,0.9770614783,0,0
91025,8181,0,0,0,0.0374486,0,0,0,0.91731026,0.9860425795,0.89320821,0.9883446359,0,0
121011,8183,1,1,0,0.234189,1,26,1,0.90970569,0.9862765324,0.88572661,0.989024684,0,0
81865,8189,0,0,0,0.0284669,0,0,0,0.90729252,0.9708994428,0.88380043,0.9759922836,0,0
113070,8190,0,0,0,0.0359682,0,0,0,0.90770805,0.978795355,0.88397683,0.9833954451,0,0
127008,8191,0,0,0,0.0374025,0,0,0,0.91748033,0.9844527628,0.89340291,0.9865346208,0,0
91855,8201,0,0,0,0.0373804,0,0,0,0.9062933,0.9739886852,0.88177768,0.979161218,0,0
83253,8202,0,0,0,0.086798,0,3,0,0.89846791,0.9813582033,0.86985303,0.983859492,0,0
120562,8203,1,1,0,0.496824,1,54,1,0.91160999,0.9669966822,0.88720945,0.9727361522,0,0
86974,8204,0,0,0,0.0526417,0,1,0,0.91763939,0.9720798418,0.90166207,0.9795647333,0,0
81939,8206,0,0,0,0.0535296,0,1,0,0.90781322,0.9841550045,0.87952207,0.9887095103,0,0
126681,8208,1,1,0,0.356431,1,42,1,0.90759542,0.9630567017,0.88862105,0.9712159039,0,0
84761,8209,0,0,0,0.122454,0,2,0,0.90456229,0.9757433324,0.87569949,0.9783342773,0,0
110689,8212,0,0,0,0.0431169,0,0,0,0.88405355,0.9710164193,0.85663541,0.97757363,0,0
129886,8213,0,0,0,0.0195045,0,0,0,0.91681884,0.9824854312,0.89283836,0.9863173023,0,0
129429,8219,0,0,0,0.194285,0,16,0,0.90800334,0.9670232677,0.8818416,0.9730523752,0,0
82709,8220,0,0,0,0.0482435,0,3,0,0.91935203,0.9795876048,0.9006689,0.986067254,0,0
124992,8221,0,0,0,0.072631,0,6,0,0.89421084,0.9768705603,0.86904945,0.9805702243,0,0
92896,8222,0,0,0,0.0768526,0,0,0,0.88597969,0.9454517419,0.86048758,0.9518947595,0,0
85005,8223,0,0,0,0.0413686,0,0,0,0.89526596,0.9719681824,0.87197441,0.9769788579,0,0
82914,8225,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
121587,8231,0,0,0,0.100219,0,9,0,0.90924151,0.9815496193,0.88462944,0.9844814749,0,0
105402,8232,0,1,0,0.041113,0,0,0,0.92846459,0.9804330257,0.90835497,0.985680143,1,0
132641,8237,0,0,0,0.0347108,0,1,0,0.90591245,0.9758762602,0.88728326,0.9815524682,0,0
105272,8238,1,1,0,0.217926,1,31,1,0.89665568,0.9614775193,0.87532456,0.9695670006,0,0
129839,8239,0,0,0,0.0387477,0,0,0,0.91570649,0.9819058659,0.89617049,0.9865328264,0,0
105309,8243,0,0,0,0.0800025,0,3,0,0.91367036,0.9792100898,0.89126449,0.9842310258,0,0
117838,8244,1,1,0,0.186778,0,28,1,0.91338636,0.9760410907,0.89254709,0.9845719184,0,0
83423,8245,0,0,0,0.0639855,0,0,0,0.91110402,0.9823790889,0.88989512,0.9864082139,0,0
126230,8246,1,1,0,0.525289,1,46,1,0.91252415,0.9739567826,0.89098912,0.9820297937,0,0
120684,8247,0,0,0,0.0551588,0,1,0,0.91445734,0.966422434,0.89453334,0.9718279644,0,0
96832,8248,0,0,0,0.0372788,0,1,0,0.8977714,0.9708728573,0.86907765,0.977173646,0,0
99604,8249,0,0,0,0.0576393,0,3,0,0.91258038,0.9658481859,0.89536335,0.9722812724,0,0
86517,8250,0,0,0,0.0474564,0,0,0,0.91816777,0.9735633162,0.89452835,0.9769713584,0,0
116762,8251,0,0,0,0.049664,0,0,0,0.91752247,0.9765089966,0.89350889,0.9804563117,0,0
102309,8252,0,0,0,0.0489127,0,3,0,0.9151879,0.9703730487,0.89276032,0.974770642,0,0
131561,8256,0,0,0,0.119154,0,12,0,0.90907813,0.9780562764,0.88481441,0.9824462149,0,0
125503,8257,0,0,0,0.0515952,0,3,0,0.89810781,0.9727444809,0.8685354,0.9798653272,0,0
127104,8269,0,0,0,0.0567179,0,1,0,0.91963925,0.9883767919,0.90026771,0.9923639494,0,0
84203,8270,0,0,0,0.0731493,0,0,0,0.91325871,0.9690703561,0.89659456,0.9756854242,0,0
93463,8271,0,0,0,0.161902,0,13,0,0.91064331,0.9768014378,0.89024835,0.9818584528,0,0
109757,8272,0,0,0,0.0367327,0,0,0,0.91385621,0.9765781191,0.89621194,0.9836240792,0,0
112715,8273,0,0,0,0.0261729,0,0,0,0.9039373,0.9816665958,0.87780588,0.9854662382,0,0
97600,8274,0,0,0,0.113522,0,11,0,0.9025745,0.9673422945,0.88477093,0.9729536125,0,0
115571,8276,0,0,0,0.0376451,0,0,0,0.9181648,0.9789920882,0.89687848,0.9845084344,0,0
107867,8278,0,0,0,0.026175,0,0,0,0.91844423,0.970484708,0.89663248,0.9759806022,0,0
117352,8282,1,1,0,0.290762,1,45,1,0.922789,0.98545238,0.89850788,0.9876529086,0,0
108972,8283,0,0,0,0.0525005,0,0,0,0.90922698,0.9632747034,0.88756466,0.9695197462,0,0
131729,8284,0,0,0,0.0773667,0,1,0,0.9155901,0.971521545,0.89642944,0.9788447467,0,0
133240,8285,0,0,0,0.0370954,0,0,0,0.91167318,0.9717501808,0.89161803,0.978794139,0,0
90736,8286,0,0,0,0.0262925,0,0,0,0.89584735,0.9788272577,0.87489777,0.983810697,0,0
138923,8287,0,0,0,0.141377,0,15,0,0.9088709,0.9825545536,0.88324974,0.9877645385,0,0
101299,8289,0,0,0,0.0473753,0,2,0,0.9241928,0.9754296227,0.9038929,0.9817403994,0,0
126555,8290,0,0,0,0.0565333,0,2,0,0.91321142,0.987531371,0.89121053,0.9922861756,0,0
115969,8302,0,0,0,0.0679228,0,2,0,0.90809487,0.9804117572,0.88219115,0.983643079,0,0
125506,8303,0,0,0,0.0692935,0,2,0,0.8833721,0.9224073759,0.86096552,0.9217345907,0,0
102845,8308,0,0,0,0.106717,0,10,0,0.91617511,0.9900889022,0.8956844,0.9933528349,0,0
100050,8309,0,0,0,0.0247876,0,0,0,0.91818559,0.9791835042,0.89616995,0.984126481,0,0
112003,8311,0,0,0,0.0440973,0,1,0,0.90256926,0.9889776256,0.87665722,0.9925393896,0,0
91216,8312,0,0,0,0.102185,0,9,0,0.91521568,0.9812252755,0.89733873,0.9856231654,0,0
103537,8313,0,0,0,0.0411711,0,0,0,0.91823058,0.9766100217,0.90053262,0.9811069625,0,0
109521,8314,0,0,0,0.0669696,0,3,0,0.91736675,0.98469735,0.90561838,0.9892799986,0,0
84171,8315,0,0,0,0.0534533,0,2,0,0.91682195,0.9818367434,0.8946366,0.9871024189,0,0
118738,8316,0,0,0,0.100994,0,16,0,0.91684255,0.9801937556,0.89612402,0.9842098122,0,0
120922,8317,1,1,0,0.870885,1,39,1,0.91791504,0.9684588881,0.89919955,0.97398697,0,0
132179,8318,0,0,0,0.0423198,0,0,0,0.92310802,0.9787315497,0.90476373,0.9840430277,0,0
97694,8319,0,0,0,0.0430888,0,4,0,0.89848612,0.9808956145,0.86801578,0.9819753963,0,0
116051,8320,0,0,0,0.033636,0,0,0,0.91135103,0.9763175806,0.88987502,0.9813512897,0,0
92193,8326,0,0,0,0.0312526,0,0,0,0.9136674,0.9775245651,0.88595108,0.9812524894,0,0
130438,8327,0,0,0,0.0973996,0,12,0,0.91308383,0.9853938918,0.89334407,0.9888487515,0,0
89367,8328,0,0,0,0.0551929,0,5,0,0.90373909,0.9757911864,0.87640115,0.9797425784,0,0
135130,8329,0,0,0,0.0343905,0,0,0,0.92131088,0.9879780085,0.8957208,0.9915778908,0,0
82063,8330,0,0,0,0.0608496,0,3,0,0.91232813,0.9739514654,0.88760322,0.9814781847,0,0
115954,8336,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
106530,8337,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
116843,8339,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
131951,8340,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
114194,8341,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
119725,8342,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
114713,8346,0,0,0,0.0679597,0,0,0,0.91439745,0.9827406526,0.88638635,0.9873584911,0,0
138788,8347,0,0,0,0.0618229,0,0,0,0.90907934,0.9694053342,0.88532216,0.9733366534,0,0
84476,8350,0,0,0,0.0860185,0,2,0,0.91520758,0.983612659,0.89178762,0.9886712698,0,0
118807,8351,0,0,0,0.0635628,0,1,0,0.90833687,0.9788272577,0.88156692,0.9825846433,0,0
97485,8352,0,0,0,0.044983,0,0,0,0.90974306,0.982666213,0.88512822,0.9857577653,0,0
109646,8354,0,0,0,0.0853767,0,3,0,0.90821607,0.9669062913,0.8776125,0.971806675,0,0
90116,8355,0,0,0,0.0312075,0,0,0,0.90908288,0.9747756179,0.88284564,0.9784119496,0,0
90217,8359,0,0,0,0.0583666,0,3,0,0.90616453,0.9625303076,0.89280694,0.966562594,0,0
139496,8360,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
135484,8361,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
93811,8362,0,0,0,0.0715344,0,3,0,0.90875002,0.9731804841,0.89039328,0.9789480534,0,0
126532,8363,0,0,0,0.0450901,0,1,0,0.87788249,0.9539378536,0.8464034,0.9623800407,0,0
139532,8364,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
127959,8365,1,1,0,0.26649,1,36,1,0.90572712,0.980161853,0.88163269,0.9853539638,0,0
87737,8367,0,0,0,0.161256,0,16,0,0.91206093,0.9804542942,0.89783902,0.9853027564,0,0
114891,8370,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
104161,8371,0,0,0,0.0347222,0,0,0,0.92347945,0.9835382195,0.90104415,0.9877420382,0,0
138587,8372,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
102141,8373,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
139427,8374,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
126554,8375,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
129237,8394,0,0,0,0.0258814,0,0,0,0.90743458,0.9766419244,0.88783009,0.9816750499,0,0
129552,8395,1,1,0,0.328466,1,32,1,0.89934082,0.9858830661,0.87126194,0.9891156941,0,0
138986,8397,0,0,0,0.0548318,0,0,0,0.90973343,0.9699795823,0.89901827,0.9761024634,0,0
84688,8398,0,0,0,0.0588942,0,0,0,0.91486999,0.9818792803,0.90275124,0.9853426396,0,0
102980,8401,0,0,0,0.0221417,0,0,0,0.91169215,0.9827353355,0.89236227,0.9898875869,0,0
139538,8402,1,1,0,1.40064,1,65,1,0.92333441,0.9837296355,0.90267834,0.9893543656,0,0
112598,8403,0,0,0,0.035523,0,0,0,0.90963375,0.9791569187,0.88502524,0.9835395952,0,0
139430,8404,1,1,0,0.179945,0,22,1,0.91954259,0.9868560977,0.89952816,0.9912551426,0,0
88568,8405,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
91962,8406,0,0,0,0.0946351,0,4,0,0.91431235,0.9845591051,0.88991438,0.9882862234,0,0
105168,8408,0,0,0,0.0661597,0,2,0,0.91839477,0.9763122634,0.89692963,0.9817129956,0,0
84103,8409,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
139553,8410,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
116354,8412,1,1,0,0.17758,0,27,1,0.91402408,0.9735154622,0.89145643,0.9812363845,0,0
130178,8414,0,0,0,0.0668119,0,3,0,0.92440039,0.9748500575,0.90301787,0.9842357133,0,0
84002,8415,0,0,0,0.0507364,0,0,0,0.91436703,0.982618359,0.89304565,0.9859742345,0,0
114412,8416,0,0,0,0.0237339,0,0,0,0.90898947,0.9715906675,0.88666018,0.9774295559,0,0
96030,8419,0,0,0,0.0515722,0,1,0,0.91923031,0.9841390532,0.89940867,0.9890757403,0,0
98885,8423,0,0,0,0.0216471,0,0,0,0.90982458,0.9804915139,0.88568817,0.9859886134,0,0
128727,8425,0,0,0,0.0438067,0,0,0,0.91179314,0.9806191246,0.88479154,0.9859775568,0,1
99844,8428,1,1,0,0.340674,1,34,1,0.9256909,0.9759666511,0.89837413,0.9826822507,1,0
138929,8430,0,0,0,0.140531,0,8,0,0.91386702,0.9899719257,0.89212841,0.9925682092,0,0
138875,8434,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
128913,8435,0,0,0,0.104276,0,7,0,0.91983044,0.9866753159,0.89444807,0.9901420699,0,1
128016,8442,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
129223,8443,0,0,0,0.0551373,0,1,0,0.90939333,0.981390106,0.88629755,0.9859251026,0,0
139151,8444,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
84136,8448,0,0,0,0.0615818,0,1,0,0.9072009,0.963965928,0.88529143,0.9685255084,0,0
122895,8449,0,1,0,0.130854,0,10,0,0.90864606,0.9776096389,0.89171675,0.9834740681,1,0
139469,8450,0,0,0,0.0789155,0,4,0,0.91439468,0.9886905016,0.89422963,0.9927069626,0,0
131810,8452,0,0,0,0.0415242,0,0,0,0.91346837,0.9782902293,0.88761329,0.9830045488,0,0
80263,8454,1,1,0,0.264145,1,30,1,0.91440883,0.9825758221,0.90524313,0.986436441,0,0
139272,8456,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
113492,8457,0,0,0,0.0308028,0,0,0,0.90354484,0.9685439619,0.88178494,0.9733432534,0,0
138908,8458,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
139490,8461,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
93020,8462,0,0,0,0.0212754,0,0,0,0.90913431,0.9744672254,0.88966547,0.9798058912,0,0
100088,8463,1,1,0,0.445453,1,70,1,0.89549149,0.9610681016,0.87713612,0.967825228,0,0
114672,8464,1,1,0,0.225895,1,40,1,0.9176949,0.9752382067,0.89197748,0.978361684,0,0
139100,8465,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
129191,8469,0,0,0,0.0544277,0,0,0,0.91036613,0.986398826,0.88128437,0.9900938428,0,0
139181,8470,1,1,0,0.522591,1,55,1,0.9105916,0.9696446042,0.88231275,0.9697495356,1,0
93726,8471,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
132995,8474,0,0,0,0.174081,0,19,0,0.91113208,0.9844261773,0.88930651,0.9884212169,0,0
93659,9103,1,1,1,0.0715108,0,3,0,NA,NA,0.90288619,0.9895850256,NA,0
112061,9104,0,0,0,0.0598746,0,3,0,0.91102124,0.9808211749,0.88932677,0.9851737414,0,0
84354,9105,0,0,0,0.106492,0,2,0,0.92032578,0.9764451913,0.90197382,0.981490924,0,0
82907,9106,0,0,0,0.0443005,0,0,0,0.92100272,0.9864998512,0.90011404,0.9889749918,0,0
95123,9107,0,0,0,0.162787,0,18,0,0.91098243,0.9640935387,0.87489104,0.9665183612,0,0
82039,9108,0,0,0,0.0956563,0,7,0,0.91822625,0.9827459697,0.89405856,0.9873747633,0,0
122911,9113,0,1,0,0.118313,0,6,0,0.90236837,0.9475413672,0.87493213,0.9548454268,1,0
97271,9115,0,0,0,0.0772907,0,3,0,0.91346611,0.9798109235,0.89150563,0.9840911838,0,0
90849,9116,0,0,0,0.078767,0,3,0,0.91851384,0.9762325067,0.88541501,0.9792487761,0,0
131666,9124,0,0,0,0.0792115,0,4,0,0.89111754,0.9594995534,0.85917555,0.9646428278,0,0
112003,9125,1,1,0,0.196827,0,23,1,0.90740234,0.9903866605,0.87503637,0.9928975256,0,0
85960,9126,0,0,0,0.0481027,0,2,0,0.89978714,0.9574630993,0.86866904,0.9613215311,0,0
80263,9127,1,1,0,0.284311,1,35,1,0.92323191,0.9890520652,0.90473226,0.9882604386,0,0
83010,9128,0,0,0,0.0690098,0,0,0,0.90499867,0.9655663789,0.8788153,0.9703755096,0,0
86626,9130,0,0,0,0.0375748,0,0,0,0.9137108,0.9837030499,0.88753489,0.987831836,0,0
113111,9137,0,0,0,0.0847176,0,2,0,0.90485509,0.9820600622,0.88253912,0.9855146065,0,0
85400,9148,0,0,0,0.102589,0,4,0,0.89421668,0.9436439237,0.8730669,0.9561545585,0,0
87990,9149,0,0,0,0.0558856,0,2,0,0.90787657,0.9809541027,0.87842685,0.9841591882,0,0
121001,9150,0,0,0,0.0703301,0,0,0,0.9059555,0.9776309074,0.87900997,0.9837681744,0,0
87277,9151,0,0,0,0.0776426,0,7,0,0.90951114,0.9834584628,0.88746253,0.9874385937,0,0
85369,9152,0,0,0,0.0822215,0,3,0,0.91426111,0.9601695096,0.88893082,0.9693733255,0,0
93274,9153,0,0,0,0.0456745,0,0,0,0.92231115,0.9880577652,0.90351724,0.9907537658,0,0
91335,9160,1,1,0,0.241989,1,24,1,0.90773336,0.9567718747,0.87867626,0.9576282133,0,0
109505,9161,0,0,0,0.0680876,0,1,0,0.92179127,0.9780456421,0.90883557,0.983835697,0,0
104059,9162,0,0,0,0.171848,0,15,0,0.88396672,0.9727551151,0.85863703,0.9761715168,0,0
88181,9163,0,0,0,0.0372999,0,1,0,0.9036056,0.9848036923,0.87471347,0.9882337424,0,0
106802,9164,0,0,0,0.11278,0,9,0,0.90720308,0.9842560297,0.88092755,0.9853644757,0,0
81982,9165,0,0,0,0.051578,0,2,0,0.91119081,0.9782955464,0.88747203,0.9831838091,0,0
91121,9166,0,0,0,0.0256161,0,0,0,0.90450139,0.9536400953,0.88105582,0.9594120541,0,0
107591,9176,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
93204,9177,0,0,0,0.0793145,0,5,0,0.92520622,0.9899719257,0.90699273,0.9936326446,0,0
90113,9178,0,0,0,0.0264531,0,0,0,0.91749257,0.9819696712,0.89611631,0.988001573,0,0
115267,9179,0,0,0,0.0751494,0,3,0,0.91947997,0.9718352546,0.90052146,0.9770796932,0,0
121407,9180,0,0,0,0.0203466,0,0,0,0.90522396,0.9700752904,0.88422107,0.97453257,0,0
132641,9181,0,0,0,0.0251671,0,0,0,0.90779587,0.9791622358,0.8839946,0.9817669185,0,0
85392,9190,0,0,0,0.0427668,0,0,0,0.90010284,0.9762803608,0.88416279,0.9855275864,0,0
83835,9192,0,0,0,0.0313215,0,0,0,0.9158583,0.9727657493,0.89509246,0.9808981144,0,0
88773,9196,0,0,0,0.0513959,0,1,0,0.91663755,0.9843092008,0.89396326,0.9890166921,0,0
106573,9197,0,0,0,0.0261553,0,0,0,0.90429224,0.9708250032,0.88092001,0.9781445679,0,0
98999,9198,0,0,0,0.0720603,0,0,0,0.9212088,0.9873824919,0.90221915,0.991311427,0,0
82063,9199,0,0,0,0.0225503,0,0,0,0.90673849,0.9791622358,0.87773012,0.9850109582,0,0
91962,9200,0,0,0,0.065006,0,4,0,0.91491656,0.9854151602,0.8883333,0.9888129106,0,0
92043,9201,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
87045,9202,0,0,0,0.0333778,0,0,0,0.91452337,0.9914128632,0.88389545,0.9936213379,0,0
88190,9211,0,0,0,0.0304147,0,0,0,0.91204027,0.9853726233,0.88945889,0.9883699014,0,0
105176,9212,0,0,0,0.0640173,0,7,0,0.90748729,0.9833202178,0.88378099,0.9882096963,0,0
80557,9213,0,0,0,0.0287971,0,0,0,0.91724397,0.9703145604,0.89949498,0.9733496878,0,0
132179,9214,0,0,0,0.0797713,0,1,0,0.92155824,0.9842294441,0.9008064,0.9871571937,0,0
88402,9215,0,0,0,0.0271563,0,0,0,0.91328023,0.988052448,0.88724495,0.9902101147,0,0
91726,9216,0,0,0,0.0664115,0,4,0,0.91665818,0.9902005615,0.89195755,0.993370752,0,0
94028,9217,0,0,0,0.0342685,0,0,0,0.9186539,0.9737175125,0.89136809,0.9768047341,0,0
98751,9218,0,0,0,0.0747887,0,7,0,0.92213648,0.9811774215,0.89028721,0.9850022122,0,0
91800,9230,0,0,0,0.0234415,0,0,0,0.90072056,0.9532094092,0.86967932,0.9583600672,0,0
133007,9231,0,0,0,0.0587946,0,3,0,0.90754992,0.9823950402,0.88007767,0.9883339472,0,0
95378,9232,0,0,0,0.0406762,0,0,0,0.91448962,0.9749085457,0.88944821,0.9805004574,0,0
105767,9233,0,0,0,0.0453055,0,0,0,0.91308985,0.9798694118,0.89174087,0.9855617279,0,0
125220,9234,0,0,0,0.0437441,0,0,0,0.91342761,0.9773703688,0.89026597,0.9823732137,0,0
113187,9247,0,0,0,0.0643542,0,1,0,0.90943241,0.987339955,0.87863271,0.9903427191,0,0
130896,9248,0,0,0,0.0627288,0,1,0,0.91698158,0.9855906249,0.89876846,0.9909480192,0,0
109521,9250,0,0,0,0.0901612,0,7,0,0.91587314,0.9879035689,0.90100249,0.9918219809,0,0
84103,9251,0,0,0,0.0606614,0,0,0,0.91170123,0.9793855545,0.88480953,0.9852388676,0,0
117397,9261,0,0,0,0.0684789,0,4,0,0.91051337,0.9828310435,0.88276807,0.9865321842,0,0
82359,9262,0,0,0,0.0758001,0,4,0,0.9150355,0.9803851717,0.88232017,0.9825643435,0,0
87804,9264,1,1,0,0.316672,1,35,1,0.86993914,0.9191160833,0.86442754,0.9350156285,1,0
100508,9265,0,0,0,0.089874,0,6,0,0.89933367,0.9714683739,0.87352353,0.9773599387,0,0
129839,9273,0,0,0,0.0449914,0,1,0,0.92067061,0.9824163087,0.89852921,0.9875899919,0,0
107867,9274,0,0,0,0.0510873,0,1,0,0.92004917,0.9739142457,0.89950831,0.9809028013,0,0
116360,9275,0,0,0,0.0827433,0,5,0,0.91352868,0.9774979795,0.89393195,0.982596553,0,0
112715,9276,0,0,0,0.0470599,0,0,0,0.89846395,0.9840752478,0.86972113,0.9881055442,0,0
97485,9279,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
116210,9280,0,0,0,0.0278283,0,0,0,0.91642999,0.9647847633,0.89340945,0.9725397624,0,0
90369,9292,0,0,0,0.0906961,0,6,0,0.89833258,0.9607703433,0.8737471,0.968907435,0,0
86061,9293,0,0,0,0.0298517,0,0,0,0.91156888,0.9818261092,0.88034541,0.9865873079,0,0
92918,9294,0,0,0,0.149601,0,13,0,0.90454342,0.9808158578,0.88718358,0.9923119933,0,0
120562,9295,0,0,0,0.0651031,0,2,0,0.91546786,0.981156153,0.88671714,0.985979666,0,0
87538,9297,0,0,0,0.0253535,0,0,0,0.90323028,0.9762059212,0.8691825,0.9817557354,0,0
120808,9301,1,1,0,0.185448,0,26,1,0.92315035,0.9858086265,0.90059871,0.9913077015,0,0
92886,9303,0,0,0,0.0438061,0,2,0,0.90175501,0.9925400911,0.87301619,0.9940294698,0,0
105272,9304,0,0,0,0.0332375,0,0,0,0.89800716,0.9673316603,0.87509386,0.9763313182,0,0
105860,9306,0,0,0,0.0317956,0,1,0,0.92496369,0.9800501936,0.89663188,0.9822878505,0,0
103541,9307,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
